timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1615153225549,542,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-1,text,true,,9667,358,1,1,https://www.selenium.dev/documentation/en/,536,0,420
1615153226092,506,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-1,text,true,,9667,358,2,2,https://www.selenium.dev/documentation/en/,497,0,373
1615153226542,531,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-2,text,true,,9667,358,2,2,https://www.selenium.dev/documentation/en/,526,0,406
1615153226598,704,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-1,text,true,,9667,358,2,2,https://www.selenium.dev/documentation/en/,699,0,558
1615153227074,513,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-2,text,true,,9667,358,3,3,https://www.selenium.dev/documentation/en/,507,0,387
1615153227302,513,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-1,text,true,,9667,358,3,3,https://www.selenium.dev/documentation/en/,513,0,385
1615153227543,523,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-3,text,true,,9667,358,3,3,https://www.selenium.dev/documentation/en/,520,0,388
1615153227587,680,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-2,text,true,,9667,358,3,3,https://www.selenium.dev/documentation/en/,672,0,547
1615153227816,680,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-1,text,true,,9667,358,3,3,https://www.selenium.dev/documentation/en/,514,0,384
1615153228066,516,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-3,text,true,,9667,358,4,4,https://www.selenium.dev/documentation/en/,510,0,396
1615153228268,463,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-2,text,true,,9667,358,4,4,https://www.selenium.dev/documentation/en/,453,0,330
1615153228496,505,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-1,text,true,,9667,358,4,4,https://www.selenium.dev/documentation/en/,499,0,370
1615153228542,513,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-4,text,true,,9667,358,4,4,https://www.selenium.dev/documentation/en/,508,0,381
1615153228582,513,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-3,text,true,,9667,358,4,4,https://www.selenium.dev/documentation/en/,508,0,380
1615153228732,503,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-2,text,true,,9667,358,4,4,https://www.selenium.dev/documentation/en/,498,0,382
1615153229001,510,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-1,text,true,,9667,358,4,4,https://www.selenium.dev/documentation/en/,505,0,376
1615153229056,510,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-4,text,true,,9667,358,5,5,https://www.selenium.dev/documentation/en/,502,0,374
1615153229096,515,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-3,text,true,,9667,358,5,5,https://www.selenium.dev/documentation/en/,510,0,389
1615153229236,518,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-2,text,true,,9667,358,5,5,https://www.selenium.dev/documentation/en/,507,0,390
1615153229542,492,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-5,text,true,,9667,358,5,5,https://www.selenium.dev/documentation/en/,486,0,360
1615153229566,502,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-4,text,true,,9667,358,5,5,https://www.selenium.dev/documentation/en/,497,0,368
1615153229612,517,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-3,text,true,,9667,358,5,5,https://www.selenium.dev/documentation/en/,511,0,382
1615153229512,623,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-1,text,true,,9667,358,5,5,https://www.selenium.dev/documentation/en/,497,0,367
1615153229754,512,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-2,text,true,,9667,358,5,5,https://www.selenium.dev/documentation/en/,502,0,375
1615153230034,488,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-5,text,true,,9667,358,5,5,https://www.selenium.dev/documentation/en/,481,0,356
1615153230069,508,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-4,text,true,,9667,358,6,6,https://www.selenium.dev/documentation/en/,504,0,382
1615153230129,504,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-3,text,true,,9667,358,6,6,https://www.selenium.dev/documentation/en/,498,0,369
1615153230135,510,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-1,text,true,,9667,358,6,6,https://www.selenium.dev/documentation/en/,505,0,378
1615153230266,499,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-2,text,true,,9667,358,6,6,https://www.selenium.dev/documentation/en/,494,0,367
1615153230522,533,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-5,text,true,,9667,358,6,6,https://www.selenium.dev/documentation/en/,526,0,396
1615153230543,517,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-6,text,true,,9667,358,6,6,https://www.selenium.dev/documentation/en/,512,0,387
1615153230578,509,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-4,text,true,,9667,358,6,6,https://www.selenium.dev/documentation/en/,507,0,383
1615153230633,528,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-3,text,true,,9667,358,6,6,https://www.selenium.dev/documentation/en/,523,0,391
1615153230645,686,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-1,text,true,,9667,358,6,6,https://www.selenium.dev/documentation/en/,527,0,398
1615153230766,627,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-2,text,true,,9667,358,6,6,https://www.selenium.dev/documentation/en/,627,0,381
1615153231055,510,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-5,text,true,,9667,358,7,7,https://www.selenium.dev/documentation/en/,505,0,387
1615153231061,511,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-6,text,true,,9667,358,7,7,https://www.selenium.dev/documentation/en/,506,0,384
1615153231161,523,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-3,text,true,,9667,358,7,7,https://www.selenium.dev/documentation/en/,523,0,384
1615153231332,511,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-1,text,true,,9667,358,7,7,https://www.selenium.dev/documentation/en/,504,0,372
1615153231394,513,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-2,text,true,,9669,358,7,7,https://www.selenium.dev/documentation/en/,510,0,382
1615153231542,537,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-7,text,true,,9667,358,7,7,https://www.selenium.dev/documentation/en/,528,0,395
1615153231566,534,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-5,text,true,,9667,358,7,7,https://www.selenium.dev/documentation/en/,533,0,390
1615153231573,538,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-6,text,true,,9667,358,7,7,https://www.selenium.dev/documentation/en/,526,0,383
1615153231684,537,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-3,text,true,,9667,358,7,7,https://www.selenium.dev/documentation/en/,532,0,399
1615153231843,559,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-1,text,true,,9667,358,7,7,https://www.selenium.dev/documentation/en/,557,0,411
1615153231908,543,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-2,text,true,,9667,358,7,7,https://www.selenium.dev/documentation/en/,542,0,398
1615153232080,512,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-7,text,true,,9667,358,8,8,https://www.selenium.dev/documentation/en/,509,0,389
1615153232100,572,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-5,text,true,,9667,358,8,8,https://www.selenium.dev/documentation/en/,515,0,400
1615153231088,1586,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-4,text,true,,9667,358,8,8,https://www.selenium.dev/documentation/en/,1584,0,1407
1615153232112,564,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-6,text,true,,9667,358,8,8,https://www.selenium.dev/documentation/en/,562,0,408
1615153232221,587,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-3,text,true,,9667,358,8,8,https://www.selenium.dev/documentation/en/,582,0,451
1615153232403,562,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-1,text,true,,9667,358,8,8,https://www.selenium.dev/documentation/en/,561,0,406
1615153232451,540,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-2,text,true,,9667,358,8,8,https://www.selenium.dev/documentation/en/,535,0,401
1615153232543,544,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-8,text,true,,9667,358,8,8,https://www.selenium.dev/documentation/en/,538,0,421
1615153232593,522,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-7,text,true,,9667,358,8,8,https://www.selenium.dev/documentation/en/,517,0,386
1615153232677,547,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-6,text,true,,9667,358,8,8,https://www.selenium.dev/documentation/en/,541,0,410
1615153232808,535,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-3,text,true,,9667,358,8,8,https://www.selenium.dev/documentation/en/,530,0,398
1615153232674,684,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-4,text,true,,9667,358,8,8,https://www.selenium.dev/documentation/en/,682,0,550
1615153232965,521,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-1,text,true,,9667,358,8,8,https://www.selenium.dev/documentation/en/,515,0,396
1615153232991,513,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-2,text,true,,9667,358,8,8,https://www.selenium.dev/documentation/en/,508,0,379
1615153233088,529,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-8,text,true,,9669,358,9,9,https://www.selenium.dev/documentation/en/,524,0,398
1615153233115,514,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-7,text,true,,9667,358,9,9,https://www.selenium.dev/documentation/en/,511,0,378
1615153233224,524,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-6,text,true,,9667,358,9,9,https://www.selenium.dev/documentation/en/,514,0,397
1615153233358,528,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-4,text,true,,9667,358,9,9,https://www.selenium.dev/documentation/en/,524,0,392
1615153233487,533,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-1,text,true,,9667,358,9,9,https://www.selenium.dev/documentation/en/,532,0,384
1615153233542,504,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-9,text,true,,9667,358,9,9,https://www.selenium.dev/documentation/en/,499,0,368
1615153233344,754,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-3,text,true,,9667,358,9,9,https://www.selenium.dev/documentation/en/,513,0,380
1615153233629,531,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-7,text,true,,9667,358,9,9,https://www.selenium.dev/documentation/en/,521,0,398
1615153233617,547,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-8,text,true,,9667,358,9,9,https://www.selenium.dev/documentation/en/,543,0,410
1615153232673,1542,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-5,text,true,,9667,358,9,9,https://www.selenium.dev/documentation/en/,1536,0,1414
1615153233887,539,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-4,text,true,,9667,358,9,9,https://www.selenium.dev/documentation/en/,535,0,413
1615153233504,1070,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-2,text,true,,9667,358,10,10,https://www.selenium.dev/documentation/en/,518,0,382
1615153234099,522,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-3,text,true,,9667,358,10,10,https://www.selenium.dev/documentation/en/,513,0,392
1615153233748,922,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-6,text,true,,9667,358,10,10,https://www.selenium.dev/documentation/en/,914,0,785
1615153234021,693,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-1,text,true,,9667,358,10,10,https://www.selenium.dev/documentation/en/,559,0,422
1615153234164,635,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-8,text,true,,9667,358,10,10,https://www.selenium.dev/documentation/en/,506,0,374
1615153234047,815,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-9,text,true,,9667,358,10,10,https://www.selenium.dev/documentation/en/,679,0,407
1615153234215,650,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-5,text,true,,9667,358,10,10,https://www.selenium.dev/documentation/en/,649,0,370
1615153234161,804,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-7,text,true,,9667,358,10,10,https://www.selenium.dev/documentation/en/,553,0,406
1615153234427,553,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-4,text,true,,9667,358,10,10,https://www.selenium.dev/documentation/en/,548,0,419
1615153234544,527,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-10,text,true,,9667,358,10,10,https://www.selenium.dev/documentation/en/,527,0,388
1615153234621,560,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-3,text,true,,9667,358,10,10,https://www.selenium.dev/documentation/en/,553,0,420
1615153234575,611,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-2,text,true,,9667,358,10,10,https://www.selenium.dev/documentation/en/,607,0,465
1615153234670,524,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-6,text,true,,9667,358,10,10,https://www.selenium.dev/documentation/en/,519,0,379
1615153234714,577,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-1,text,true,,9667,358,10,10,https://www.selenium.dev/documentation/en/,569,0,443
1615153234799,526,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-8,text,true,,9667,358,10,10,https://www.selenium.dev/documentation/en/,520,0,402
1615153234965,510,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-7,text,true,,9667,358,10,10,https://www.selenium.dev/documentation/en/,506,0,373
1615153234981,506,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-4,text,true,,9667,358,10,10,https://www.selenium.dev/documentation/en/,496,0,378
1615153235187,500,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-2,text,true,,9667,358,11,11,https://www.selenium.dev/documentation/en/,496,0,363
1615153235195,520,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-6,text,true,,9667,358,11,11,https://www.selenium.dev/documentation/en/,515,0,395
1615153235291,550,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-1,text,true,,9667,358,11,11,https://www.selenium.dev/documentation/en/,549,0,364
1615153235182,661,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-3,text,true,,9667,358,11,11,https://www.selenium.dev/documentation/en/,491,0,358
1615153235325,765,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-8,text,true,,9669,358,11,11,https://www.selenium.dev/documentation/en/,532,0,381
1615153235543,565,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-11,text,true,,9667,358,11,11,https://www.selenium.dev/documentation/en/,563,0,430
1615153235072,1057,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-10,text,true,,9667,358,11,11,https://www.selenium.dev/documentation/en/,1055,0,796
1615153235476,690,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-7,text,true,,9667,358,11,11,https://www.selenium.dev/documentation/en/,524,0,390
1615153235687,577,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-2,text,true,,9669,358,11,11,https://www.selenium.dev/documentation/en/,572,0,450
1615153235715,551,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-6,text,true,,9667,358,11,11,https://www.selenium.dev/documentation/en/,549,0,412
1615153235488,826,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-4,text,true,,9667,358,11,11,https://www.selenium.dev/documentation/en/,824,0,563
1615153235844,539,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-3,text,true,,9667,358,11,11,https://www.selenium.dev/documentation/en/,533,0,405
1615153235841,574,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-1,text,true,,9667,358,11,11,https://www.selenium.dev/documentation/en/,572,0,425
1615153234865,1563,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-5,text,true,,9667,358,11,11,https://www.selenium.dev/documentation/en/,1550,0,1419
1615153234863,1567,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-9,text,true,,9667,358,11,11,https://www.selenium.dev/documentation/en/,1565,0,1424
1615153236091,535,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-8,text,true,,9667,358,12,12,https://www.selenium.dev/documentation/en/,529,0,402
1615153236110,621,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-11,text,true,,9667,358,12,12,https://www.selenium.dev/documentation/en/,579,0,458
1615153236167,573,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-7,text,true,,9667,358,12,12,https://www.selenium.dev/documentation/en/,572,0,401
1615153236130,731,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-10,text,true,,9667,358,12,12,https://www.selenium.dev/documentation/en/,728,0,438
1615153236267,608,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-6,text,true,,9667,358,12,12,https://www.selenium.dev/documentation/en/,603,0,471
1615153236264,622,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-2,text,true,,9667,358,12,12,https://www.selenium.dev/documentation/en/,616,0,476
1615153236383,518,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-3,text,true,,9667,358,12,12,https://www.selenium.dev/documentation/en/,513,0,372
1615153236429,581,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-5,text,true,,9667,358,12,12,https://www.selenium.dev/documentation/en/,576,0,446
1615153236431,595,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-9,text,true,,9667,358,12,12,https://www.selenium.dev/documentation/en/,594,0,455
1615153236415,618,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-1,text,true,,9667,358,12,12,https://www.selenium.dev/documentation/en/,611,0,472
1615153236314,719,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-4,text,true,,9667,358,12,12,https://www.selenium.dev/documentation/en/,575,0,427
1615153236626,541,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-8,text,true,,9667,358,12,12,https://www.selenium.dev/documentation/en/,533,0,407
1615153236732,506,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-11,text,true,,9667,358,12,12,https://www.selenium.dev/documentation/en/,501,0,373
1615153236741,553,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-7,text,true,,9667,358,12,12,https://www.selenium.dev/documentation/en/,548,0,428
1615153236862,528,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-10,text,true,,9667,358,12,12,https://www.selenium.dev/documentation/en/,522,0,392
1615153236876,521,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-6,text,true,,9667,358,12,12,https://www.selenium.dev/documentation/en/,516,0,379
1615153236886,528,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-2,text,true,,9667,358,12,12,https://www.selenium.dev/documentation/en/,524,0,395
1615153237010,538,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-5,text,true,,9667,358,13,13,https://www.selenium.dev/documentation/en/,533,0,407
1615153237026,531,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-9,text,true,,9667,358,13,13,https://www.selenium.dev/documentation/en/,527,0,398
1615153236901,666,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-3,text,true,,9667,358,13,13,https://www.selenium.dev/documentation/en/,541,0,409
1615153237034,543,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-1,text,true,,9667,358,13,13,https://www.selenium.dev/documentation/en/,538,0,411
1615153237034,560,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-4,text,true,,9667,358,13,13,https://www.selenium.dev/documentation/en/,547,0,412
1615153236541,1097,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-12,text,true,,9667,358,13,13,https://www.selenium.dev/documentation/en/,1097,0,841
1615153237167,523,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-8,text,true,,9667,358,13,13,https://www.selenium.dev/documentation/en/,516,0,395
1615153237238,511,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-11,text,true,,9667,358,13,13,https://www.selenium.dev/documentation/en/,506,0,384
1615153237295,516,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-7,text,true,,9667,358,13,13,https://www.selenium.dev/documentation/en/,511,0,385
1615153237390,516,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-10,text,true,,9667,358,13,13,https://www.selenium.dev/documentation/en/,508,0,379
1615153237398,523,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-6,text,true,,9667,358,13,13,https://www.selenium.dev/documentation/en/,522,0,381
1615153237542,518,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-13,text,true,,9667,358,13,13,https://www.selenium.dev/documentation/en/,508,0,380
1615153237549,522,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-5,text,true,,9667,358,13,13,https://www.selenium.dev/documentation/en/,517,0,383
1615153237415,656,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-2,text,true,,9667,358,13,13,https://www.selenium.dev/documentation/en/,656,0,398
1615153237568,525,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-3,text,true,,9667,358,13,13,https://www.selenium.dev/documentation/en/,520,0,388
1615153237578,523,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-1,text,true,,9667,358,13,13,https://www.selenium.dev/documentation/en/,520,0,388
1615153237595,512,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-4,text,true,,9667,358,13,13,https://www.selenium.dev/documentation/en/,507,0,373
1615153237639,515,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-12,text,true,,9667,358,13,13,https://www.selenium.dev/documentation/en/,513,0,384
1615153237749,525,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-11,text,true,,9667,358,13,13,https://www.selenium.dev/documentation/en/,521,0,388
1615153237811,508,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-7,text,true,,9667,358,13,13,https://www.selenium.dev/documentation/en/,502,0,384
1615153237906,642,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-10,text,true,,9667,358,14,14,https://www.selenium.dev/documentation/en/,517,0,386
1615153238060,513,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-13,text,true,,9667,358,14,14,https://www.selenium.dev/documentation/en/,508,0,379
1615153237922,652,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-6,text,true,,9667,358,14,14,https://www.selenium.dev/documentation/en/,526,0,397
1615153238072,522,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-2,text,true,,9667,358,14,14,https://www.selenium.dev/documentation/en/,517,0,385
1615153238072,528,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-5,text,true,,9667,358,14,14,https://www.selenium.dev/documentation/en/,522,0,385
1615153238108,502,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-4,text,true,,9667,358,14,14,https://www.selenium.dev/documentation/en/,496,0,366
1615153238101,515,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-1,text,true,,9667,358,14,14,https://www.selenium.dev/documentation/en/,510,0,387
1615153238094,529,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-3,text,true,,9667,358,14,14,https://www.selenium.dev/documentation/en/,524,0,391
1615153237557,1076,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-9,text,true,,9667,358,14,14,https://www.selenium.dev/documentation/en/,907,0,776
1615153238154,508,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-12,text,true,,9667,358,14,14,https://www.selenium.dev/documentation/en/,498,0,367
1615153238274,498,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-11,text,true,,9667,358,14,14,https://www.selenium.dev/documentation/en/,495,0,367
1615153238319,520,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-7,text,true,,9667,358,14,14,https://www.selenium.dev/documentation/en/,515,0,400
1615153238542,515,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-14,text,true,,9667,358,14,14,https://www.selenium.dev/documentation/en/,510,0,384
1615153238574,527,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-6,text,true,,9667,358,14,14,https://www.selenium.dev/documentation/en/,521,0,395
1615153238573,535,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-13,text,true,,9667,358,14,14,https://www.selenium.dev/documentation/en/,529,0,396
1615153238600,522,/documentation/en/-1,200,OK,Third Solution 1- Stepping Thread Group (deprecated) 1-5,text,true,,9667,358,14,14,https://www.selenium.dev/documentation/en/,515,0,384
